Error in AA type 1, iter: 6, info: 0, norm 9.48e+04
Error in AA type 1, iter: 52, info: 0, norm 4.31e+04
Error in AA type 1, iter: 7, info: 0, norm 1.09e+04
Error in AA type 1, iter: 6, info: 0, norm 1.01e+04
Error in AA type 1, iter: 7, info: 0, norm 2.74e+04
Error in AA type 1, iter: 6, info: 0, norm 1.06e+04
Error in AA type 1, iter: 7, info: 0, norm 4.81e+04
Error in AA type 1, iter: 61, info: 0, norm 1.41e+04
Error in AA type 1, iter: 62, info: 0, norm 1.33e+04
Error in AA type 1, iter: 94, info: 0, norm 4.39e+05
Error in AA type 1, iter: 95, info: 0, norm 1.34e+06
Error in AA type 1, iter: 96, info: 0, norm 6.00e+05
Error in AA type 1, iter: 97, info: 0, norm 3.09e+06
Error in AA type 1, iter: 98, info: 0, norm 1.82e+05
Error in AA type 1, iter: 100, info: 0, norm 2.61e+04
Error in AA type 1, iter: 7, info: 0, norm 1.17e+04
Error in AA type 1, iter: 7, info: 0, norm 6.38e+04
Error in AA type 1, iter: 39, info: 0, norm 1.26e+05
Error in AA type 1, iter: 40, info: 0, norm 5.73e+04
Error in AA type 1, iter: 41, info: 0, norm 1.75e+05
Error in AA type 1, iter: 42, info: 0, norm 1.82e+05
Error in AA type 1, iter: 6, info: 0, norm 1.30e+04
Error in AA type 1, iter: 7, info: 0, norm 4.01e+04
Error in AA type 1, iter: 6, info: 0, norm 2.48e+04
Error in AA type 1, iter: 7, info: 0, norm 2.32e+04
Error in AA type 1, iter: 6, info: 0, norm 1.44e+04
Error in AA type 1, iter: 7, info: 0, norm 3.52e+04
Error in AA type 1, iter: 43, info: 0, norm 1.91e+04
Error in AA type 1, iter: 44, info: 0, norm 2.13e+06
Error in AA type 1, iter: 45, info: 0, norm 9.49e+04
Error in AA type 1, iter: 46, info: 0, norm 8.69e+05
Error in AA type 1, iter: 47, info: 0, norm 1.19e+05
Error in AA type 1, iter: 6, info: 0, norm 1.46e+04
Error in AA type 1, iter: 7, info: 0, norm 3.26e+04
Error in AA type 1, iter: 7, info: 0, norm 3.81e+05
Error in AA type 1, iter: 7, info: 0, norm 1.60e+04
Error in AA type 1, iter: 6, info: 0, norm 1.81e+04
Error in AA type 1, iter: 7, info: 0, norm 1.48e+04
Error in AA type 1, iter: 15, info: 0, norm 1.26e+04
Error in AA type 1, iter: 37, info: 0, norm 6.37e+04
Error in AA type 1, iter: 92, info: 0, norm 1.59e+05
Error in AA type 1, iter: 93, info: 0, norm 4.94e+05
Error in AA type 1, iter: 94, info: 0, norm 1.90e+05
Error in AA type 1, iter: 95, info: 0, norm 1.56e+07
Error in AA type 1, iter: 96, info: 0, norm 1.38e+05
Error in AA type 1, iter: 97, info: 0, norm 1.91e+04
Error in AA type 1, iter: 98, info: 0, norm 1.85e+04
Error in AA type 1, iter: 99, info: 0, norm 1.42e+04
Error in AA type 1, iter: 100, info: 0, norm 1.51e+04
Error in AA type 1, iter: 101, info: 0, norm 4.45e+04
Error in AA type 1, iter: 102, info: 0, norm 2.31e+04
Error in AA type 1, iter: 103, info: 0, norm 2.12e+04
Error in AA type 1, iter: 104, info: 0, norm 2.87e+04
Error in AA type 1, iter: 105, info: 0, norm 2.74e+04
Error in AA type 1, iter: 106, info: 0, norm 4.30e+04
Error in AA type 1, iter: 107, info: 0, norm 3.21e+04
Error in AA type 1, iter: 108, info: 0, norm 3.43e+04
Error in AA type 1, iter: 110, info: 0, norm 2.60e+04
Error in AA type 1, iter: 111, info: 0, norm 4.31e+04
Error in AA type 1, iter: 112, info: 0, norm 2.14e+04
Error in AA type 1, iter: 113, info: 0, norm 7.92e+04
Error in AA type 1, iter: 114, info: 0, norm 2.27e+04
Error in AA type 1, iter: 115, info: 0, norm 1.43e+04
Error in AA type 1, iter: 116, info: 0, norm 2.05e+04
Error in AA type 1, iter: 117, info: 0, norm 4.19e+04
Error in AA type 1, iter: 7, info: 0, norm 1.11e+04
Error in AA type 1, iter: 8, info: 0, norm 1.88e+04
Error in AA type 1, iter: 7, info: 0, norm 4.04e+04
Error in AA type 1, iter: 7, info: 0, norm 3.44e+04
Error in AA type 1, iter: 7, info: 0, norm 3.89e+05
Error in AA type 1, iter: 213, info: 0, norm 1.15e+04
Error in AA type 1, iter: 214, info: 0, norm 1.41e+04
Error in AA type 1, iter: 215, info: 0, norm 1.00e+05
Error in AA type 1, iter: 216, info: 0, norm 7.78e+04
Error in AA type 1, iter: 217, info: 0, norm 1.43e+05
Error in AA type 1, iter: 218, info: 0, norm 1.28e+05
Error in AA type 1, iter: 219, info: 0, norm 3.53e+05
Error in AA type 1, iter: 220, info: 0, norm 1.31e+04
Error in AA type 1, iter: 221, info: 0, norm 1.53e+05
Error in AA type 1, iter: 222, info: 0, norm 1.36e+05
Error in AA type 1, iter: 223, info: 0, norm 5.11e+05
Error in AA type 1, iter: 224, info: 0, norm 1.31e+05
Error in AA type 1, iter: 225, info: 0, norm 1.47e+05
Error in AA type 1, iter: 226, info: 0, norm 8.70e+04
Error in AA type 1, iter: 227, info: 0, norm 8.76e+04
Error in AA type 1, iter: 228, info: 0, norm 8.67e+04
Error in AA type 1, iter: 229, info: 0, norm 8.81e+04
Error in AA type 1, iter: 230, info: 0, norm 8.75e+04
Error in AA type 1, iter: 231, info: 0, norm 2.09e+06
Error in AA type 1, iter: 232, info: 0, norm 8.47e+04
Error in AA type 1, iter: 233, info: 0, norm 9.57e+04
Error in AA type 1, iter: 234, info: 0, norm 1.13e+05
Error in AA type 1, iter: 235, info: 0, norm 8.09e+04
Error in AA type 1, iter: 236, info: 0, norm 8.05e+04
Error in AA type 1, iter: 237, info: 0, norm 2.32e+05
Error in AA type 1, iter: 238, info: 0, norm 1.24e+05
Error in AA type 1, iter: 239, info: 0, norm 1.46e+05
Error in AA type 1, iter: 240, info: 0, norm 1.17e+05
Error in AA type 1, iter: 241, info: 0, norm 7.62e+04
Error in AA type 1, iter: 242, info: 0, norm 8.22e+04
Error in AA type 1, iter: 243, info: 0, norm 2.04e+05
Error in AA type 1, iter: 244, info: 0, norm 9.31e+04
Error in AA type 1, iter: 245, info: 0, norm 7.69e+04
Error in AA type 1, iter: 246, info: 0, norm 2.51e+06
Error in AA type 1, iter: 247, info: 0, norm 2.19e+05
Error in AA type 1, iter: 248, info: 0, norm 1.76e+05
Error in AA type 1, iter: 249, info: 0, norm 8.60e+04
Error in AA type 1, iter: 250, info: 0, norm 1.38e+05
Error in AA type 1, iter: 251, info: 0, norm 3.61e+05
Error in AA type 1, iter: 252, info: 0, norm 1.14e+05
Error in AA type 1, iter: 253, info: 0, norm 2.05e+05
Error in AA type 1, iter: 254, info: 0, norm 4.15e+05
Error in AA type 1, iter: 255, info: 0, norm 8.44e+04
Error in AA type 1, iter: 256, info: 0, norm 1.41e+06
Error in AA type 1, iter: 258, info: 0, norm 1.06e+05
Error in AA type 1, iter: 259, info: 0, norm 9.24e+04
Error in AA type 1, iter: 260, info: 0, norm 3.22e+05
Error in AA type 1, iter: 261, info: 0, norm 8.54e+04
Error in AA type 1, iter: 262, info: 0, norm 4.59e+04
Error in AA type 1, iter: 263, info: 0, norm 2.35e+05
Error in AA type 1, iter: 264, info: 0, norm 6.72e+05
Error in AA type 1, iter: 265, info: 0, norm 3.12e+05
Error in AA type 1, iter: 266, info: 0, norm 5.19e+04
Error in AA type 1, iter: 267, info: 0, norm 7.35e+05
Error in AA type 1, iter: 268, info: 0, norm 3.02e+05
Error in AA type 1, iter: 269, info: 0, norm 8.51e+04
Error in AA type 1, iter: 270, info: 0, norm 7.89e+04
Error in AA type 1, iter: 271, info: 0, norm 3.55e+05
Error in AA type 1, iter: 272, info: 0, norm 1.91e+05
Error in AA type 1, iter: 273, info: 0, norm 9.07e+04
Error in AA type 1, iter: 274, info: 0, norm 2.61e+05
Error in AA type 1, iter: 275, info: 0, norm 3.08e+06
Error in AA type 1, iter: 276, info: 0, norm 5.02e+05
Error in AA type 1, iter: 277, info: 0, norm 1.41e+05
Error in AA type 1, iter: 278, info: 0, norm 4.55e+05
Error in AA type 1, iter: 279, info: 0, norm 4.65e+05
Error in AA type 1, iter: 280, info: 0, norm 8.59e+04
Error in AA type 1, iter: 281, info: 0, norm 8.97e+04
Error in AA type 1, iter: 282, info: 0, norm 1.85e+06
Error in AA type 1, iter: 283, info: 0, norm 3.01e+05
Error in AA type 1, iter: 284, info: 0, norm 1.86e+05
Error in AA type 1, iter: 285, info: 0, norm 2.17e+05
Error in AA type 1, iter: 286, info: 0, norm 9.62e+05
Error in AA type 1, iter: 287, info: 0, norm 2.35e+05
Error in AA type 1, iter: 288, info: 0, norm 3.30e+05
Error in AA type 1, iter: 289, info: 0, norm 2.34e+05
Error in AA type 1, iter: 290, info: 0, norm 1.34e+05
Error in AA type 1, iter: 291, info: 0, norm 1.68e+05
Error in AA type 1, iter: 292, info: 0, norm 5.84e+04
Error in AA type 1, iter: 293, info: 0, norm 8.98e+04
Error in AA type 1, iter: 294, info: 0, norm 1.40e+05
Error in AA type 1, iter: 295, info: 0, norm 1.16e+05
Error in AA type 1, iter: 296, info: 0, norm 4.64e+05
Error in AA type 1, iter: 297, info: 0, norm 1.97e+06
Error in AA type 1, iter: 298, info: 0, norm 1.95e+05
Error in AA type 1, iter: 299, info: 0, norm 1.47e+05
Error in AA type 1, iter: 300, info: 0, norm 6.38e+04
Error in AA type 1, iter: 301, info: 0, norm 1.67e+05
Error in AA type 1, iter: 302, info: 0, norm 6.65e+04
Error in AA type 1, iter: 303, info: 0, norm 6.00e+04
Error in AA type 1, iter: 304, info: 0, norm 7.65e+04
Error in AA type 1, iter: 305, info: 0, norm 8.13e+04
Error in AA type 1, iter: 306, info: 0, norm 1.30e+05
Error in AA type 1, iter: 307, info: 0, norm 3.30e+05
Error in AA type 1, iter: 308, info: 0, norm 3.22e+05
Error in AA type 1, iter: 309, info: 0, norm 1.09e+05
Error in AA type 1, iter: 310, info: 0, norm 9.51e+05
Error in AA type 1, iter: 311, info: 0, norm 1.15e+05
Error in AA type 1, iter: 312, info: 0, norm 1.16e+05
Error in AA type 1, iter: 313, info: 0, norm 1.65e+05
Error in AA type 1, iter: 314, info: 0, norm 6.25e+04
Error in AA type 1, iter: 315, info: 0, norm 1.43e+05
Error in AA type 1, iter: 316, info: 0, norm 1.39e+06
Error in AA type 1, iter: 317, info: 0, norm 2.08e+05
Error in AA type 1, iter: 318, info: 0, norm 2.24e+05
Error in AA type 1, iter: 319, info: 0, norm 6.84e+05
Error in AA type 1, iter: 320, info: 0, norm 9.27e+05
Error in AA type 1, iter: 321, info: 0, norm 8.77e+04
Error in AA type 1, iter: 322, info: 0, norm 7.63e+04
Error in AA type 1, iter: 324, info: 0, norm 1.90e+05
Error in AA type 1, iter: 325, info: 0, norm 7.38e+04
Error in AA type 1, iter: 326, info: 0, norm 1.66e+05
Error in AA type 1, iter: 327, info: 0, norm 1.40e+05
Error in AA type 1, iter: 328, info: 0, norm 1.05e+05
Error in AA type 1, iter: 329, info: 0, norm 2.85e+05
Error in AA type 1, iter: 330, info: 0, norm 1.35e+05
Error in AA type 1, iter: 331, info: 0, norm 4.69e+05
Error in AA type 1, iter: 332, info: 0, norm 2.50e+06
Error in AA type 1, iter: 333, info: 0, norm 2.35e+05
Error in AA type 1, iter: 334, info: 0, norm 4.31e+05
Error in AA type 1, iter: 335, info: 0, norm 2.56e+05
Error in AA type 1, iter: 336, info: 0, norm 8.96e+04
Error in AA type 1, iter: 337, info: 0, norm 7.69e+04
Error in AA type 1, iter: 338, info: 0, norm 1.24e+05
Error in AA type 1, iter: 339, info: 0, norm 8.58e+04
Error in AA type 1, iter: 340, info: 0, norm 1.93e+05
Error in AA type 1, iter: 341, info: 0, norm 1.25e+05
Error in AA type 1, iter: 342, info: 0, norm 1.61e+05
Error in AA type 1, iter: 343, info: 0, norm 6.69e+04
Error in AA type 1, iter: 344, info: 0, norm 8.29e+04
Error in AA type 1, iter: 345, info: 0, norm 2.07e+05
Error in AA type 1, iter: 346, info: 0, norm 3.28e+05
Error in AA type 1, iter: 347, info: 0, norm 1.76e+05
Error in AA type 1, iter: 348, info: 0, norm 2.92e+05
Error in AA type 1, iter: 349, info: 0, norm 2.05e+05
Error in AA type 1, iter: 351, info: 0, norm 1.67e+05
Error in AA type 1, iter: 352, info: 0, norm 2.28e+05
Error in AA type 1, iter: 353, info: 0, norm 1.49e+05
Error in AA type 1, iter: 354, info: 0, norm 1.44e+05
Error in AA type 1, iter: 355, info: 0, norm 2.70e+05
Error in AA type 1, iter: 356, info: 0, norm 5.00e+05
Error in AA type 1, iter: 357, info: 0, norm 8.48e+04
Error in AA type 1, iter: 358, info: 0, norm 9.55e+04
Error in AA type 1, iter: 359, info: 0, norm 7.76e+04
Error in AA type 1, iter: 360, info: 0, norm 1.24e+05
Error in AA type 1, iter: 361, info: 0, norm 2.40e+05
Error in AA type 1, iter: 362, info: 0, norm 3.92e+05
Error in AA type 1, iter: 364, info: 0, norm 7.47e+04
Error in AA type 1, iter: 365, info: 0, norm 8.05e+04
Error in AA type 1, iter: 366, info: 0, norm 7.86e+04
Error in AA type 1, iter: 367, info: 0, norm 4.30e+05
Error in AA type 1, iter: 368, info: 0, norm 4.86e+04
Error in AA type 1, iter: 369, info: 0, norm 6.84e+04
Error in AA type 1, iter: 370, info: 0, norm 1.38e+05
Error in AA type 1, iter: 371, info: 0, norm 3.87e+05
Error in AA type 1, iter: 372, info: 0, norm 2.08e+05
